# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_at[1] c_rdf_at[2] c_rdf_at[3] c_rdf_at[4] c_rdf_at[5] c_rdf_at[6] c_rdf_at[7]
400000 200
68 4.725 1.28129 0.27865 1.14196 10.4483 0.948606 8.14013
69 4.795 1.22711 0.29665 1.15776 11.3243 0.978729 8.87987
70 4.865 1.26159 0.3157 1.19235 12.2529 1.00934 9.66518
71 4.935 1.21962 0.33465 1.19829 13.2132 1.03544 10.4941
72 5.005 1.26083 0.3548 1.20337 14.2052 1.05613 11.3638
73 5.075 1.20499 0.3746 1.21592 15.2357 1.06905 12.269
74 5.145 1.19611 0.3948 1.21405 16.2933 1.07721 13.2063
75 5.215 1.1988 0.4156 1.2099 17.376 1.08073 14.1725
76 5.285 1.15883 0.43625 1.19628 18.4755 1.08663 15.1702
77 5.355 1.1916 0.45805 1.20498 19.6126 1.09015 16.1979
78 5.425 1.19034 0.4804 1.20103 20.7758 1.09981 17.2619
79 5.495 1.12906 0.50215 1.19745 21.9656 1.11478 18.3684
80 5.565 1.05022 0.5229 1.20247 23.191 1.12635 19.5151
81 5.635 1.01688 0.5435 1.20107 24.4459 1.13834 20.7033
82 5.705 0.992083 0.5641 1.18508 25.7152 1.1482 21.9318
83 5.775 1.05278 0.5865 1.18842 27.0194 1.15748 23.2008
84 5.845 1.02083 0.60875 1.19317 28.3608 1.16245 24.5063
85 5.915 1.01697 0.63145 1.17541 29.714 1.16743 25.849
86 5.985 1.04583 0.65535 1.15802 31.079 1.16772 27.224
87 6.055 1.00042 0.67875 1.15488 32.4723 1.16782 28.6315
88 6.125 0.99857 0.70265 1.14674 33.888 1.16302 30.0658
89 6.195 1.04556 0.72825 1.14181 35.3299 1.15649 31.5248
90 6.265 1.02632 0.75395 1.12624 36.7846 1.14818 33.0063
91 6.335 0.966663 0.7787 1.10467 38.2434 1.13944 34.5095
92 6.405 0.8998 0.80225 1.08349 39.706 1.12765 36.0302
93 6.475 0.947746 0.8276 1.07733 41.1923 1.11658 37.5691
94 6.545 0.907457 0.8524 1.06003 42.6866 1.10666 39.1274
95 6.615 0.95283 0.879 1.03375 44.1751 1.09676 40.7051
96 6.685 0.927719 0.90545 1.02866 45.6878 1.08883 42.3046
97 6.755 0.877675 0.931 1.01204 47.2074 1.07991 43.9245
98 6.825 0.869859 0.95685 1.00074 48.7413 1.0744 45.5696
99 6.895 0.847341 0.98255 0.990685 50.2911 1.06259 47.2302
100 6.965 0.877246 1.0097 0.984043 51.862 1.05634 48.9148
101 7.035 0.855125 1.0367 0.973369 53.4472 1.0487 50.6209
102 7.105 0.880276 1.06505 0.958061 55.0386 1.03882 52.3448
103 7.175 0.834259 1.09245 0.945155 56.6398 1.02853 54.0854
104 7.245 0.809257 1.11955 0.946881 58.2753 1.01996 55.8453
105 7.315 0.855359 1.14875 0.936044 59.9234 1.00879 57.6198
106 7.385 0.765933 1.1754 0.931994 61.5961 0.999092 59.4109
107 7.455 0.78546 1.20325 0.918989 63.2767 0.989104 61.218
108 7.525 0.863647 1.23445 0.923814 64.9981 0.979029 63.0404
109 7.595 0.861387 1.26615 0.912132 66.7295 0.969821 64.8794
110 7.665 0.893748 1.29965 0.904445 68.478 0.961218 66.7358
111 7.735 0.890744 1.33365 0.903222 70.2563 0.955152 68.6144
112 7.805 0.819518 1.3655 0.90065 72.0617 0.948268 70.5133
113 7.875 0.773419 1.3961 0.898859 73.896 0.942741 72.4352
114 7.945 0.88401 1.4317 0.897003 75.7592 0.938358 74.3823
115 8.015 0.899136 1.46855 0.903472 77.6691 0.934252 76.3552
116 8.085 0.898021 1.506 0.89968 79.6043 0.931405 78.3566
117 8.155 0.918025 1.54495 0.897348 81.568 0.929925 80.3896
118 8.225 0.902466 1.5839 0.904161 83.5808 0.928177 82.4537
119 8.295 0.906662 1.6237 0.90947 85.64 0.926504 84.5494
120 8.365 1.02708 1.66955 0.915886 87.7489 0.925339 86.6778
121 8.435 0.960531 1.71315 0.919499 89.9017 0.927345 88.8468
122 8.505 0.962121 1.75755 0.928477 92.1117 0.928075 91.0536
123 8.575 0.926225 1.801 0.931927 94.3666 0.929207 93.2996
124 8.645 0.952184 1.8464 0.941771 96.6826 0.930494 95.5856
125 8.715 0.96997 1.8934 0.942438 99.038 0.93376 97.9169
126 8.785 0.965745 1.94095 0.949333 101.449 0.934173 100.287
127 8.855 1.0165 1.9918 0.957065 103.918 0.939252 102.708
128 8.925 1.00062 2.04265 0.963371 106.444 0.942765 105.177
129 8.995 0.997701 2.09415 0.970896 109.028 0.94581 107.692
130 9.065 1.02622 2.14795 0.978241 111.674 0.950829 110.261
131 9.135 1.00868 2.20165 0.992895 114.4 0.955301 112.881
132 9.205 1.01282 2.2564 0.995139 117.175 0.960473 115.556
133 9.275 1.01672 2.3122 0.999136 120.003 0.964568 118.284
134 9.345 1.04103 2.3702 1.00556 122.893 0.969413 121.067
135 9.415 0.997319 2.4266 1.01311 125.848 0.974709 123.907
136 9.485 1.03492 2.486 1.01912 128.865 0.980371 126.807
137 9.555 1.07647 2.5487 1.02235 131.936 0.985384 129.764
138 9.625 1.02111 2.60905 1.0257 135.063 0.990478 132.78
139 9.695 1.03977 2.6714 1.02794 138.242 0.99453 135.853
140 9.765 1.04053 2.7347 1.03756 141.498 0.998034 138.981
141 9.835 1.0679 2.8006 1.03467 144.791 1.00312 142.171
142 9.905 1.05286 2.8665 1.04722 148.172 1.00714 145.419
143 9.975 1.04129 2.9326 1.04744 151.602 1.01035 148.724
144 10.045 1.01285 2.9978 1.04331 155.066 1.01452 152.089
145 10.115 1.05633 3.06675 1.05507 158.618 1.01885 155.516
146 10.185 1.04035 3.1356 1.048 162.195 1.02108 158.998
147 10.255 1.04855 3.20595 1.05021 165.83 1.02445 162.539
148 10.325 1.02262 3.2755 1.04897 169.509 1.02739 166.139
149 10.395 1.05604 3.3483 1.04701 173.232 1.02989 169.798
150 10.465 1.04696 3.42145 1.05066 177.019 1.03166 173.512
151 10.535 1.08465 3.49825 1.04534 180.836 1.03164 177.276
152 10.605 1.02717 3.57195 1.04721 184.712 1.03482 181.101
153 10.675 1.03919 3.6475 1.05225 188.658 1.03537 184.98
154 10.745 1.07389 3.7266 1.04536 192.629 1.0355 188.91
155 10.815 0.959524 3.7982 1.03895 196.628 1.03639 192.895
156 10.885 0.985588 3.8727 1.03676 200.67 1.0358 196.929
157 10.955 1.07948 3.95535 1.03734 204.766 1.03585 201.016
158 11.025 0.980704 4.0314 1.03356 208.9 1.03529 205.152
159 11.095 0.977919 4.1082 1.03221 213.082 1.03415 209.337
160 11.165 1.00845 4.1884 1.0322 217.316 1.03433 213.576
161 11.235 1.07105 4.27465 1.02902 221.59 1.03265 217.86
162 11.305 1.029 4.35855 1.0242 225.897 1.03192 222.196
163 11.375 0.969739 4.4386 1.01837 230.233 1.03062 226.579
164 11.445 0.936972 4.5169 1.01752 234.619 1.02747 231.003
165 11.515 0.982948 4.60005 1.01318 239.039 1.0254 235.473
166 11.585 0.994464 4.6852 1.01144 243.506 1.02475 239.994
167 11.655 0.980246 4.77015 1.01106 248.026 1.02294 244.562
168 11.725 0.945203 4.85305 1.00337 252.565 1.02033 249.173
169 11.795 0.976268 4.9397 1.00516 257.166 1.01745 253.826
170 11.865 0.965896 5.02645 1.00262 261.811 1.01641 258.53
171 11.935 0.990362 5.11645 1.00146 266.505 1.01358 263.276
172 12.005 0.972865 5.2059 0.996806 271.232 1.01043 268.063
173 12.075 0.953555 5.2946 0.992514 275.994 1.00872 272.898
174 12.145 0.995729 5.3883 0.989512 280.797 1.00627 277.777
175 12.215 0.969116 5.48055 0.992395 285.67 1.00352 282.699
176 12.285 0.980433 5.57495 0.988125 290.577 1.00209 287.67
177 12.355 0.975003 5.6699 0.981628 295.508 0.99959 292.686
178 12.425 0.96354 5.7648 0.984777 300.51 0.996797 297.745
179 12.495 0.954281 5.85985 0.981652 305.553 0.995064 302.851
180 12.565 0.960555 5.9566 0.983396 310.662 0.993641 308.008
181 12.635 1.03045 6.06155 0.981696 315.819 0.992062 313.215
182 12.705 0.960381 6.16045 0.978947 321.019 0.990226 318.469
183 12.775 1.00895 6.2655 0.980226 326.283 0.990081 323.781
184 12.845 0.979936 6.36865 0.982911 331.62 0.987522 329.137
185 12.915 0.972631 6.47215 0.981104 337.005 0.986696 334.547
186 12.985 0.975652 6.5771 0.978534 342.434 0.984899 340.006
187 13.055 0.95924 6.6814 0.980519 347.933 0.984736 345.523
188 13.125 1.04685 6.79645 0.986459 353.525 0.983524 351.092
189 13.195 1.02182 6.90995 0.981972 359.151 0.983398 356.721
190 13.265 0.995473 7.0217 0.979865 364.824 0.98257 362.404
191 13.335 0.977557 7.1326 0.982773 370.575 0.981818 368.143
192 13.405 0.963013 7.243 0.985101 376.4 0.982501 373.947
193 13.475 1.01907 7.36105 0.988567 382.307 0.982367 379.81
194 13.545 0.959014 7.4733 0.98532 388.255 0.981794 385.732
195 13.615 0.990189 7.5904 0.988149 394.283 0.982787 391.72
196 13.685 0.960417 7.70515 0.987425 400.368 0.983385 397.774
197 13.755 0.984634 7.824 0.989608 406.529 0.983913 403.894
198 13.825 1.01282 7.9475 0.994848 412.786 0.98418 410.077
199 13.895 0.985594 8.0689 0.994549 419.104 0.985013 416.329
200 13.965 1.02236 8.1961 0.996236 425.498 0.986105 422.651
2200000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 3.5071e-06 1.02041e-06
44 3.045 0 0 0.000163871 5e-05 0.00016069 5e-05
45 3.115 0.00807669 5e-05 0.00258372 0.000875 0.00190018 0.000656122
46 3.185 0.0231767 0.0002 0.0149782 0.005875 0.00979471 0.00392245
47 3.255 0.0295875 0.0004 0.0418754 0.020475 0.0333312 0.0155316
48 3.325 0.134686 0.00135 0.113452 0.06175 0.0830082 0.0457
49 3.395 0.346771 0.0039 0.210658 0.14165 0.164353 0.107973
50 3.465 0.528727 0.00795 0.35435 0.28165 0.273526 0.215931
51 3.535 0.815301 0.01445 0.498281 0.48655 0.395565 0.378427
52 3.605 0.964858 0.02245 0.645255 0.7625 0.514097 0.598061
53 3.675 1.11414 0.03205 0.759738 1.10015 0.618141 0.872501
54 3.745 1.24611 0.0432 0.835716 1.48585 0.689257 1.19028
55 3.815 1.42696 0.05645 0.909519 1.92145 0.731891 1.54045
56 3.885 1.3812 0.06975 0.935831 2.38625 0.749131 1.91214
57 3.955 1.20748 0.0818 0.960893 2.88085 0.747922 2.29673
58 4.025 1.54318 0.09775 0.984457 3.40567 0.745015 2.6935
59 4.095 1.41142 0.11285 1.00188 3.95853 0.742216 3.10265
60 4.165 1.40504 0.1284 1.00807 4.53397 0.750659 3.53072
61 4.235 1.33276 0.14365 1.05187 5.15478 0.769047 3.98414
62 4.305 1.3532 0.15965 1.04741 5.79355 0.793712 4.4677
63 4.375 1.36757 0.17635 1.07045 6.46778 0.819225 4.98316
64 4.445 1.2693 0.19235 1.07891 7.16925 0.840347 5.52898
65 4.515 1.16489 0.2075 1.10102 7.90783 0.866097 6.10937
66 4.585 1.18179 0.22335 1.10687 8.67353 0.890416 6.7247
67 4.655 1.11035 0.2387 1.12509 9.47578 0.915023 7.3765
68 4.725 1.17598 0.25545 1.13709 10.3112 0.945984 8.07077
69 4.795 1.16576 0.27255 1.16999 11.1964 0.974864 8.80758
70 4.865 1.24835 0.2914 1.17499 12.1115 1.00628 9.59052
71 4.935 1.09734 0.30845 1.19664 13.0705 1.0366 10.4204
72 5.005 1.22955 0.3281 1.20753 14.0659 1.05796 11.2916
73 5.075 1.11066 0.34635 1.20447 15.0867 1.07058 12.198
74 5.145 1.16058 0.36595 1.20134 16.1331 1.0795 13.1374
75 5.215 1.06047 0.38435 1.19138 17.1993 1.08217 14.1049
76 5.285 1.11113 0.40415 1.19179 18.2947 1.08481 15.1009
77 5.355 1.00302 0.4225 1.18495 19.4129 1.09506 16.1332
78 5.425 1.11045 0.44335 1.19727 20.5724 1.10819 17.2053
79 5.495 1.04081 0.4634 1.19476 21.7595 1.1212 18.3182
80 5.565 1.08312 0.4848 1.18881 22.971 1.13522 19.4739
81 5.635 1.13536 0.5078 1.19693 24.2216 1.14704 20.6712
82 5.705 1.06914 0.53 1.18774 25.4937 1.15855 21.9108
83 5.775 1.00578 0.5514 1.18222 26.7912 1.16634 23.1895
84 5.845 1.08506 0.57505 1.1706 28.1072 1.17331 24.5072
85 5.915 1.03713 0.5982 1.17219 29.4567 1.17564 25.8593
86 5.985 1.00207 0.6211 1.17732 30.8444 1.17544 27.2434
87 6.055 1.08378 0.64645 1.15167 32.2339 1.17287 28.657
88 6.125 1.05706 0.67175 1.13481 33.6348 1.1695 30.0993
89 6.195 1.01085 0.6965 1.12156 35.0512 1.16245 31.5658
90 6.265 0.93647 0.71995 1.10924 36.4838 1.15371 33.0544
91 6.335 1.06431 0.7472 1.09422 37.9289 1.14502 34.565
92 6.405 0.886427 0.7704 1.08043 39.3874 1.13488 36.0954
93 6.475 0.944007 0.79565 1.06361 40.8548 1.12328 37.6435
94 6.545 0.942218 0.8214 1.04816 42.3323 1.11058 39.2074
95 6.615 0.857905 0.84535 1.03858 43.8277 1.10041 40.7903
96 6.685 0.813727 0.86855 1.02592 45.3364 1.09186 42.3943
97 6.755 0.925767 0.8955 1.0087 46.851 1.08552 44.0226
98 6.825 0.883319 0.92175 0.999106 48.3824 1.07715 45.6719
99 6.895 0.872069 0.9482 0.990749 49.9324 1.07068 47.3452
100 6.965 0.806162 0.97315 0.975601 51.4897 1.06136 49.0378
101 7.035 0.847207 0.9999 0.971189 53.0714 1.05305 50.751
102 7.105 0.849226 1.02725 0.963735 54.6723 1.04241 52.4808
103 7.175 0.817513 1.0541 0.947575 56.2775 1.03027 54.2243
104 7.245 0.867488 1.08315 0.944073 57.9081 1.02045 55.9851
105 7.315 0.840713 1.11185 0.93089 59.5472 1.00978 57.7613
106 7.385 0.860776 1.1418 0.930141 61.2165 0.999996 59.5541
107 7.455 0.875711 1.17285 0.926453 62.9108 0.989823 61.3625
108 7.525 0.876103 1.2045 0.923304 64.6313 0.976973 63.181
109 7.595 0.849159 1.23575 0.915174 66.3684 0.96952 65.0195
110 7.665 0.881742 1.2688 0.914337 68.1361 0.960649 66.8748
111 7.735 0.893364 1.3029 0.904225 69.9163 0.952759 68.7487
112 7.805 0.876125 1.33695 0.90479 71.7301 0.945826 70.6427
113 7.875 0.86441 1.37115 0.905572 73.5781 0.93861 72.5562
114 7.945 0.892701 1.4071 0.897436 75.4422 0.933068 74.4923
115 8.015 0.910116 1.4444 0.909941 77.3657 0.929959 76.4562
116 8.085 0.88843 1.48145 0.902598 79.3072 0.928628 78.4516
117 8.155 0.89092 1.51925 0.905927 81.2897 0.924483 80.4727
118 8.225 0.887405 1.55755 0.912348 83.3207 0.9226 82.5244
119 8.295 0.887298 1.5965 0.915565 85.3937 0.920096 84.6055
120 8.365 0.892671 1.63635 0.915398 87.5014 0.919842 86.7213
121 8.435 0.888932 1.6767 0.921858 89.6597 0.920703 88.8747
122 8.505 0.894945 1.718 0.924475 91.8602 0.9207 91.064
123 8.575 0.83243 1.75705 0.939139 94.1326 0.923072 93.2952
124 8.645 0.874584 1.79875 0.942737 96.451 0.924049 95.5654
125 8.715 0.935918 1.8441 0.942458 98.8065 0.926672 97.879
126 8.785 0.958636 1.8913 0.955289 101.233 0.929767 100.238
127 8.855 0.919551 1.9373 0.960282 103.71 0.933356 102.644
128 8.925 0.960282 1.9861 0.966871 106.245 0.93695 105.097
129 8.995 0.940551 2.03465 0.979816 108.853 0.940822 107.599
130 9.065 0.939434 2.0839 0.982947 111.511 0.945853 110.154
131 9.135 0.909125 2.1323 0.995745 114.245 0.951488 112.764
132 9.205 0.936049 2.1829 0.996421 117.024 0.955659 115.426
133 9.275 0.925617 2.2337 0.999021 119.852 0.961578 118.146
134 9.345 0.895648 2.2836 1.01245 122.761 0.966204 120.919
135 9.415 0.982288 2.33915 1.0166 125.726 0.972119 123.752
136 9.485 0.905992 2.39115 1.0288 128.772 0.976306 126.639
137 9.555 0.872164 2.44195 1.02583 131.854 0.981984 129.586
138 9.625 0.890825 2.4946 1.03377 135.005 0.986798 132.591
139 9.695 0.913862 2.5494 1.04224 138.229 0.991226 135.654
140 9.765 0.949299 2.60715 1.04554 141.51 0.996154 138.777
141 9.835 0.9885 2.66815 1.04431 144.834 1.00148 141.961
142 9.905 0.913068 2.7253 1.05379 148.236 1.00716 145.209
143 9.975 0.926291 2.7841 1.05308 151.684 1.01241 148.521
144 10.045 0.916533 2.8431 1.04959 155.169 1.01538 151.889
145 10.115 0.946022 2.90485 1.05595 158.724 1.01916 155.316
146 10.185 0.920219 2.96575 1.05969 162.341 1.02266 158.804
147 10.255 0.900247 3.02615 1.05858 166.004 1.02552 162.349
148 10.325 0.896903 3.08715 1.06159 169.728 1.02904 165.955
149 10.395 0.889942 3.1485 1.05368 173.475 1.03156 169.619
150 10.465 0.883801 3.21025 1.05761 177.286 1.0345 173.343
151 10.535 0.845261 3.2701 1.05647 181.145 1.03643 177.125
152 10.605 0.912885 3.3356 1.05796 185.06 1.03748 180.96
153 10.675 0.861062 3.3982 1.05764 189.026 1.03979 184.855
154 10.745 0.87839 3.4629 1.05641 193.039 1.03923 188.8
155 10.815 0.883138 3.5288 1.04762 197.072 1.04042 192.8
156 10.885 0.890998 3.59615 1.04958 201.164 1.04047 196.852
157 10.955 0.854832 3.6616 1.04543 205.292 1.04138 200.961
158 11.025 0.840788 3.7268 1.04654 209.478 1.04038 205.118
159 11.095 0.896425 3.7972 1.03996 213.691 1.03957 209.325
160 11.165 0.917284 3.87015 1.03817 217.949 1.03847 213.58
161 11.235 0.921412 3.94435 1.03556 222.251 1.03756 217.885
162 11.305 0.853006 4.0139 1.02992 226.582 1.03581 222.237
163 11.375 0.89342 4.08765 1.02832 230.96 1.03342 226.632
164 11.445 0.8556 4.15915 1.01929 235.354 1.03179 231.075
165 11.515 0.893106 4.2347 1.02021 239.805 1.03045 235.567
166 11.585 0.888769 4.3108 1.01835 244.303 1.02827 240.103
167 11.655 0.855047 4.3849 1.01276 248.829 1.02552 244.683
168 11.725 0.885914 4.4626 1.01179 253.407 1.02319 249.307
169 11.795 0.89233 4.5418 1.00519 258.008 1.02059 253.974
170 11.865 0.915235 4.624 1.00584 262.668 1.01796 258.685
171 11.935 0.906181 4.70635 0.999439 267.352 1.01459 263.436
172 12.005 0.900539 4.78915 0.996173 272.077 1.01156 268.228
173 12.075 0.892816 4.8722 0.997308 276.862 1.00993 273.069
174 12.145 0.914965 4.9583 0.990676 281.67 1.00809 277.957
175 12.215 0.930772 5.0469 0.987771 286.52 1.00481 282.885
176 12.285 0.906174 5.13415 0.987244 291.423 1.00123 287.852
177 12.355 0.919039 5.22365 0.984361 296.367 0.999536 292.868
178 12.425 0.950341 5.31725 0.980889 301.35 0.997282 297.929
179 12.495 0.88852 5.40575 0.97918 306.381 0.994589 303.033
180 12.565 0.93226 5.49965 0.977896 311.461 0.992465 308.184
181 12.635 0.932759 5.59465 0.975309 316.585 0.990511 313.382
182 12.705 0.94096 5.69155 0.972777 321.752 0.988721 318.628
183 12.775 0.93884 5.7893 0.970245 326.962 0.985945 323.918
184 12.845 0.95381 5.8897 0.975005 332.256 0.98514 329.261
185 12.915 0.949137 5.9907 0.974344 337.603 0.983423 334.653
186 12.985 0.962637 6.09425 0.971978 342.996 0.981931 340.096
187 13.055 1.02684 6.2059 0.973458 348.456 0.981705 345.596
188 13.125 0.987251 6.3144 0.972642 353.969 0.980255 351.147
189 13.195 0.966901 6.4218 0.976806 359.566 0.980004 356.756
190 13.265 1.03868 6.5384 0.970133 365.183 0.978657 362.416
191 13.335 0.959928 6.6473 0.980333 370.919 0.978084 368.134
192 13.405 0.963013 6.7577 0.974561 376.682 0.978174 373.912
193 13.475 1.01605 6.8754 0.978608 382.529 0.977934 379.749
194 13.545 0.992761 6.9916 0.982558 388.461 0.9786 385.651
195 13.615 0.990612 7.10875 0.98178 394.449 0.979133 391.617
196 13.685 0.988037 7.2268 0.979474 400.485 0.979705 397.649
197 13.755 1.02606 7.35065 0.981022 406.593 0.980693 403.748
198 13.825 1.04604 7.4782 0.9884 412.81 0.980498 409.908
199 13.895 1.05338 7.60795 0.989776 419.098 0.981903 416.14
200 13.965 1.03522 7.73675 0.99423 425.478 0.982996 422.442
2400000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 3.5071e-06 1.02041e-06
44 3.045 0 0 0.000245806 7.5e-05 0.000284556 8.77551e-05
45 3.115 0.00807669 5e-05 0.00352325 0.0012 0.00181061 0.000665306
46 3.185 0.0463535 0.00035 0.0113085 0.004975 0.010067 0.00402245
47 3.255 0.0517782 0.0007 0.0465362 0.0212 0.0344094 0.0160071
48 3.325 0.177218 0.00195 0.116132 0.06345 0.0854059 0.0470469
49 3.395 0.387568 0.0048 0.213228 0.144325 0.16711 0.110365
50 3.465 0.646222 0.00975 0.35802 0.285775 0.276204 0.21938
51 3.535 0.683598 0.0152 0.498159 0.490625 0.397475 0.38266
52 3.605 0.844251 0.0222 0.638182 0.76355 0.517947 0.60394
53 3.675 1.2302 0.0328 0.753438 1.0984 0.618658 0.878609
54 3.745 1.1567 0.04315 0.863829 1.49707 0.692891 1.19807
55 3.815 1.41081 0.05625 0.912703 1.9342 0.736829 1.5506
56 3.885 1.39677 0.0697 0.95068 2.40638 0.754207 1.92481
57 3.955 1.29266 0.0826 0.968858 2.90507 0.755062 2.31307
58 4.025 1.35451 0.0966 0.989522 3.4326 0.752072 2.71359
59 4.095 1.37403 0.1113 1.00192 3.98548 0.751301 3.12775
60 4.165 1.33275 0.12605 1.02077 4.56818 0.757855 3.55992
61 4.235 1.28469 0.14075 1.03916 5.18148 0.776257 4.01759
62 4.305 1.53926 0.15895 1.05352 5.82398 0.797766 4.50362
63 4.375 1.46584 0.17685 1.07338 6.50005 0.820147 5.01967
64 4.445 1.52316 0.19605 1.08222 7.20367 0.843049 5.56724
65 4.515 1.31483 0.21315 1.08857 7.9339 0.867217 6.14838
66 4.585 1.39056 0.2318 1.10571 8.6988 0.889543 6.76311
67 4.655 1.35267 0.2505 1.11738 9.49555 0.91617 7.41572
68 4.725 1.26023 0.26845 1.13423 10.3288 0.944282 8.10874
69 4.795 1.27484 0.28715 1.14818 11.1975 0.977806 8.84778
70 4.865 1.18875 0.3051 1.16629 12.1059 1.00594 9.63045
71 4.935 1.18422 0.3235 1.18494 13.0555 1.03334 10.4577
72 5.005 1.25458 0.34355 1.19251 14.0385 1.05312 11.325
73 5.075 1.25063 0.3641 1.19745 15.0534 1.06756 12.2288
74 5.145 1.15466 0.3836 1.18998 16.0899 1.07524 13.1645
75 5.215 1.29101 0.406 1.18361 17.1492 1.08089 14.1308
76 5.285 1.11955 0.42595 1.18839 18.2414 1.08272 15.1249
77 5.355 1.24079 0.44865 1.17804 19.3531 1.09314 16.1554
78 5.425 1.18501 0.4709 1.18005 20.4959 1.10239 17.2219
79 5.495 1.2225 0.49445 1.17443 21.6628 1.11541 18.3291
80 5.565 1.10589 0.5163 1.15864 22.8436 1.12911 19.4786
81 5.635 1.11808 0.53895 1.18212 24.0787 1.14084 20.6694
82 5.705 1.2401 0.5647 1.16344 25.3248 1.1507 21.9006
83 5.775 1.15382 0.58925 1.15525 26.5926 1.16055 23.1729
84 5.845 1.15847 0.6145 1.15496 27.891 1.16579 24.4822
85 5.915 1.15137 0.6402 1.14694 29.2115 1.16959 25.8273
86 5.985 1.11147 0.6656 1.13431 30.5486 1.16946 27.2044
87 6.055 1.12226 0.69185 1.13325 31.9157 1.16847 28.6126
88 6.125 1.11974 0.71865 1.11932 33.2975 1.16492 30.0493
89 6.195 1.17013 0.7473 1.11119 34.7008 1.16036 31.5132
90 6.265 1.11418 0.7752 1.09507 36.1152 1.15093 32.9982
91 6.335 1.12875 0.8041 1.08233 37.5445 1.14236 34.5052
92 6.405 1.08129 0.8324 1.07482 38.9955 1.13119 36.0307
93 6.475 1.07486 0.86115 1.06491 40.4647 1.12026 37.5747
94 6.545 1.01357 0.88885 1.04126 41.9324 1.11064 39.1387
95 6.615 1.07462 0.91885 1.02507 43.4085 1.10096 40.7223
96 6.685 1.00313 0.94745 1.02256 44.9122 1.09115 42.3253
97 6.755 0.996187 0.97645 1.0048 46.4209 1.08348 43.9505
98 6.825 0.991 1.0059 0.996464 47.9483 1.07656 45.599
99 6.895 1.01879 1.0368 0.99484 49.5046 1.07063 47.2721
100 6.965 0.969333 1.0668 0.975116 51.0612 1.06107 48.9642
101 7.035 0.942221 1.09655 0.971481 52.6433 1.05313 50.6776
102 7.105 0.982742 1.1282 0.958663 54.2358 1.04284 52.4081
103 7.175 1.05653 1.1629 0.957566 55.858 1.03329 54.1568
